image_name,object,x_cen,y_cen,w,h
\agri_0_9272.jpeg,1,0.551758,0.500977,0.603516,0.345703
\agri_0_9278.jpeg,1,0.569336,0.575195,0.705078,0.548828
\agri_0_9279.jpeg,1,0.510742,0.620117,0.384766,0.298828
\agri_0_9279.jpeg,1,0.796875,0.463867,0.28125,0.302734
\agri_0_9284.jpeg,0,0.511719,0.501953,0.96875,0.949219
\agri_0_9294.jpeg,0,0.435547,0.46875,0.796875,0.910156
\agri_0_9297.jpeg,0,0.503906,0.417969,0.988281,0.65625
\agri_0_9297.jpeg,0,0.420898,0.739258,0.748047,0.521484
\agri_0_9299.jpeg,0,0.491211,0.394531,0.892578,0.523438
\agri_0_9312.jpeg,0,0.501953,0.474609,0.957031,0.839844
\agri_0_9327.jpeg,1,0.469727,0.573242,0.826172,0.451172
\agri_0_934.jpeg,1,0.511719,0.507812,0.585938,0.457031
\agri_0_935.jpeg,0,0.529297,0.4375,0.941406,0.707031
\agri_0_9354.jpeg,1,0.477539,0.550781,0.708984,0.628906
\agri_0_9354.jpeg,1,0.177734,0.145508,0.351562,0.287109
\agri_0_9367.jpeg,0,0.494141,0.499023,0.984375,0.689453
\agri_0_9376.jpeg,1,0.467773,0.545898,0.822266,0.439453
\agri_0_9381.jpeg,0,0.501953,0.450195,0.949219,0.712891
\agri_0_9385.jpeg,1,0.429688,0.515625,0.726562,0.640625
\agri_0_9397.jpeg,0,0.575195,0.553711,0.845703,0.626953
\agri_0_9397.jpeg,0,0.253906,0.194336,0.503906,0.384766
\agri_0_9397.jpeg,0,0.796875,0.317383,0.40625,0.431641
\agri_0_9398.jpeg,0,0.503906,0.604492,0.75,0.462891
\agri_0_9403.jpeg,1,0.509766,0.510742,0.71875,0.466797
\agri_0_9404.jpeg,0,0.408203,0.387695,0.480469,0.583984
\agri_0_9404.jpeg,0,0.137695,0.754883,0.271484,0.462891
\agri_0_9406.jpeg,1,0.435547,0.385742,0.675781,0.583984
\agri_0_941.jpeg,1,0.479492,0.494141,0.158203,0.160156
\agri_0_9424.jpeg,0,0.713867,0.426758,0.509766,0.572266
\agri_0_9424.jpeg,0,0.264648,0.52832,0.494141,0.451172
\agri_0_9425.jpeg,1,0.46875,0.433594,0.671875,0.660156
\agri_0_9430.jpeg,0,0.483398,0.486328,0.892578,0.789062
\agri_0_9435.jpeg,1,0.533203,0.550781,0.917969,0.613281
\agri_0_9439.jpeg,1,0.491211,0.636719,0.541016,0.359375
\agri_0_9445.jpeg,1,0.532227,0.655273,0.763672,0.666016
\agri_0_9445.jpeg,1,0.287109,0.134766,0.570312,0.265625
\agri_0_9450.jpeg,1,0.430664,0.581055,0.666016,0.619141
\agri_0_9451.jpeg,0,0.462891,0.587891,0.285156,0.277344
\agri_0_9451.jpeg,0,0.852539,0.555664,0.294922,0.412109
\agri_0_9458.jpeg,1,0.600586,0.448242,0.697266,0.431641
\agri_0_9468.jpeg,1,0.382812,0.526367,0.53125,0.599609
\agri_0_9474.jpeg,0,0.566406,0.459961,0.867188,0.611328
\agri_0_9485.jpeg,1,0.536133,0.558594,0.658203,0.585938
\agri_0_9486.jpeg,1,0.474609,0.503906,0.90625,0.902344
\agri_0_9488.jpeg,0,0.481445,0.501953,0.904297,0.996094
\agri_0_9489.jpeg,0,0.447266,0.529297,0.8125,0.738281
\agri_0_9492.jpeg,0,0.491211,0.49707,0.822266,0.982422
\agri_0_9498.jpeg,0,0.522461,0.483398,0.935547,0.943359
\agri_0_9500.jpeg,0,0.50293,0.449219,0.666016,0.585938
\agri_0_9502.jpeg,0,0.483398,0.523438,0.724609,0.523438
\agri_0_9523.jpeg,0,0.500977,0.516602,0.998047,0.966797
\agri_0_9526.jpeg,1,0.543945,0.454102,0.294922,0.283203
\agri_0_9527.jpeg,1,0.539062,0.523438,0.828125,0.828125
\agri_0_9532.jpeg,1,0.525391,0.398438,0.554688,0.371094
\agri_0_954.jpeg,1,0.499023,0.472656,0.994141,0.738281
\agri_0_9562.jpeg,0,0.49707,0.435547,0.166016,0.121094
\agri_0_9562.jpeg,0,0.436523,0.287109,0.099609,0.09375
\agri_0_9562.jpeg,0,0.898438,0.477539,0.160156,0.185547
\agri_0_9562.jpeg,0,0.75,0.305664,0.085938,0.115234
\agri_0_9562.jpeg,0,0.523438,0.086914,0.125,0.130859
\agri_0_9562.jpeg,0,0.75293,0.923828,0.087891,0.089844
\agri_0_9563.jpeg,0,0.485352,0.499023,0.908203,0.927734
\agri_0_9575.jpeg,1,0.5,0.481445,0.777344,0.568359
\agri_0_9584.jpeg,0,0.510742,0.489258,0.736328,0.455078
\agri_0_9586.jpeg,1,0.364258,0.477539,0.638672,0.451172
\agri_0_9601.jpeg,0,0.470703,0.519531,0.820312,0.761719
\agri_0_9608.jpeg,0,0.566406,0.53418,0.742188,0.400391
\agri_0_9612.jpeg,1,0.514648,0.555664,0.951172,0.677734
\agri_0_9617.jpeg,0,0.506836,0.59375,0.865234,0.523438
\agri_0_9618.jpeg,0,0.303711,0.594727,0.529297,0.619141
\agri_0_9618.jpeg,0,0.754883,0.492188,0.474609,0.515625
\agri_0_9660.jpeg,0,0.539062,0.439453,0.789062,0.875
\agri_0_9696.jpeg,1,0.485352,0.499023,0.654297,0.701172
\agri_0_9696.jpeg,1,0.775391,0.120117,0.429688,0.228516
\agri_0_9698.jpeg,0,0.454102,0.464844,0.771484,0.421875
\agri_0_9698.jpeg,0,0.304688,0.84082,0.566406,0.318359
\agri_0_9701.jpeg,0,0.513672,0.551758,0.929688,0.634766
\agri_0_9707.jpeg,0,0.536133,0.500977,0.927734,0.673828
\agri_0_9712.jpeg,0,0.493164,0.545898,0.876953,0.654297
\agri_0_9714.jpeg,0,0.537109,0.513672,0.808594,0.851562
\agri_0_9727.jpeg,1,0.393555,0.511719,0.205078,0.261719
\agri_0_9727.jpeg,1,0.791992,0.364258,0.236328,0.345703
\agri_0_9740.jpeg,0,0.464844,0.432617,0.777344,0.732422
\agri_0_975.jpeg,1,0.615234,0.508789,0.242188,0.271484
\agri_0_975.jpeg,1,0.220703,0.645508,0.25,0.294922
\agri_0_9764.jpeg,1,0.451172,0.416992,0.816406,0.677734
\agri_0_9770.jpeg,0,0.628906,0.507812,0.742188,0.976562
\agri_0_9770.jpeg,0,0.295898,0.519531,0.498047,0.542969
\agri_0_9772.jpeg,1,0.464844,0.587891,0.90625,0.824219
\agri_0_9773.jpeg,1,0.578125,0.613281,0.652344,0.597656
\agri_0_9776.jpeg,0,0.510742,0.498047,0.919922,0.9375
\agri_0_9796.jpeg,0,0.405273,0.513672,0.634766,0.953125
\agri_0_980.jpeg,0,0.488281,0.50293,0.972656,0.962891
\agri_0_9804.jpeg,0,0.586914,0.500977,0.822266,0.998047
\agri_0_9804.jpeg,0,0.283203,0.570312,0.46875,0.621094
\agri_0_9810.jpeg,1,0.50293,0.512695,0.611328,0.439453
\agri_0_9831.jpeg,0,0.445312,0.492188,0.875,0.980469
\agri_0_9843.jpeg,0,0.447266,0.407227,0.71875,0.669922
\agri_0_9845.jpeg,0,0.547852,0.56543,0.904297,0.673828
\agri_0_9850.jpeg,1,0.455078,0.368164,0.777344,0.732422
\agri_0_9857.jpeg,0,0.448242,0.457031,0.892578,0.898438
\agri_0_9861.jpeg,1,0.514648,0.611328,0.533203,0.320312
\agri_0_9871.jpeg,0,0.525391,0.500977,0.949219,0.771484
\agri_0_9872.jpeg,1,0.464844,0.636719,0.761719,0.726562
\agri_0_9873.jpeg,1,0.5625,0.418945,0.453125,0.337891
\agri_0_9874.jpeg,0,0.517578,0.514648,0.964844,0.951172
\agri_0_9875.jpeg,1,0.466797,0.544922,0.394531,0.394531
\agri_0_9881.jpeg,1,0.525391,0.560547,0.691406,0.460938
\agri_0_9888.jpeg,0,0.504883,0.488281,0.759766,0.964844
\agri_0_9891.jpeg,0,0.526367,0.53125,0.923828,0.800781
\agri_0_9892.jpeg,1,0.255859,0.69043,0.425781,0.466797
\agri_0_9899.jpeg,0,0.520508,0.549805,0.908203,0.654297
\agri_0_9908.jpeg,0,0.493164,0.493164,0.666016,0.525391
\agri_0_991.jpeg,1,0.46582,0.520508,0.806641,0.587891
\agri_0_9916.jpeg,1,0.488281,0.396484,0.3125,0.3125
\agri_0_9916.jpeg,1,0.794922,0.581055,0.21875,0.294922
\agri_0_9927.jpeg,1,0.548828,0.631836,0.792969,0.611328
\agri_0_9927.jpeg,1,0.55957,0.150391,0.869141,0.273438
\agri_0_9933.jpeg,0,0.535156,0.484375,0.878906,0.570312
\agri_0_9952.jpeg,1,0.55957,0.541992,0.880859,0.787109
\agri_0_9960.jpeg,1,0.498047,0.359375,0.789062,0.621094
\agri_0_9963.jpeg,1,0.501953,0.40625,0.773438,0.5
\agri_0_9971.jpeg,1,0.266602,0.43457,0.357422,0.349609
\agri_0_9971.jpeg,1,0.272461,0.84668,0.341797,0.306641
\agri_0_9971.jpeg,1,0.713867,0.382812,0.365234,0.449219
\agri_0_9971.jpeg,1,0.518555,0.754883,0.185547,0.173828
